,claude,gpt4o
56,"The terrified 国王 路易 XVI, 王后 玛丽·安托瓦内特 their two 孩子 (11 岁 old 玛丽·特蕾莎 and four 岁 old 路易斯·查尔斯) and the King's 妹妹, 夫人 伊丽莎白, on the 6th 10月 1789 were forced back to 巴黎 from 凡尔赛 by a 暴民 of 集市 妇女. In a 马车, they traveled back to 巴黎 surrounded by a 暴民 of 人 screaming and shouting 威胁 against the 国王 and 王后. The 暴民 of 人 forced the 国王 And 王后 to have their 马车 窗户 wide open. At one 度 a 成员 of the 暴民 waved the 头颅 of a royal 卫士 killed at 凡尔赛 in 面 of the terrified 王后.","The terrified 国王路易十六, 王后玛丽·安托瓦内特 their two young 孩子 (11 岁的玛丽·特蕾莎 and four 岁的路易斯·查尔斯) and the 国王's 妹妹, 伊丽莎白夫人, on the 6th 10 1789 were forced back to 巴黎 from 凡尔赛 by a 暴民 of 集市 妇女. In a 马车, they traveled back to 巴黎 surrounded by a 暴民 of 人 screaming and shouting 威胁 against the 国王 and 王后. The 暴民 of 人 forced the 国王 And 王后 to have their 马车 窗户 wide open. At one 点 a 成员 of the 暴民 waved the 头 of a 皇家 卫士 killed at 凡尔赛 in front of the terrified 王后."
57,"The terrified 国王 路易 XVI, 王后 玛丽·安托瓦内特 their two 孩子 (11 岁 old 玛丽·特蕾莎 and four 岁 old 路易斯·查尔斯) and the King's 妹妹, 夫人 伊丽莎白, on the 6th 10月 1789 were forced back to 巴黎 from 凡尔赛 by a 暴民 of 集市 妇女. In a 马车, they traveled back to 巴黎 surrounded by a 暴民 of 人 screaming and shouting 威胁 against the 国王 and 王后. The 暴民 of 人 forced the 国王 And 王后 to have their 马车 窗户 wide open. At one 度 a 成员 of the 暴民 waved the 头颅 of a royal 卫士 killed at 凡尔赛 in 面 of the terrified 王后.","The terrified 国王路易十六, 王后玛丽·安托瓦内特 their two young 孩子 (11 岁的玛丽·特蕾莎 and four 岁的路易斯·查尔斯) and the 国王's 妹妹, 伊丽莎白夫人, on the 6th 10 1789 were forced back to 巴黎 from 凡尔赛 by a 暴民 of 集市 妇女. In a 马车, they traveled back to 巴黎 surrounded by a 暴民 of 人 screaming and shouting 威胁 against the 国王 and 王后. The 暴民 of 人 forced the 国王 And 王后 to have their 马车 窗户 wide open. At one 点 a 成员 of the 暴民 waved the 头 of a 皇家 卫士 killed at 凡尔赛 in 前面 of the terrified 王后."
58,"Soon after the 敌对行动爆发 of 敌对行动, 英国 initiated a naval 封锁 of 德国. The 战略 proved effective, cutting off vital military and civilian 物资供应, although this 封锁 violated generally accepted international 法 codified by several international 协定 of the past two 世纪. 英国 mined international 水域 to prevent any 船只 from entering entire 海域 of 海域, causing 威胁 to even neutral 船只. Since there was limited 响应 to this 战略, 德国 expected a similar 响应 to its unrestricted 潜艇 战.","Soon after the 敌对行动爆发 of 敌对行动爆发, 英国 initiated a naval 海上封锁 of 德国. The 他们切断了生死攸关的军事和民用物资供应 proved effective, cutting off vital military and civilian 他们切断了生死攸关的军事和民用物资供应, although this 海上封锁 violated generally accepted international 法 codified by several international 协定 of the past two 世纪. 英国 mined international 水域 to prevent any 船只 from entering entire 整片海域 of 海域, causing 危险 to even neutral 船只. Since there was limited 响应 to this 战略, 德国 expected a similar 响应 to its unrestricted 潜艇 战."
59,"Soon after the 敌对行动爆发 of 敌对行动, 英国 initiated a naval 封锁 of 德国. The 战略 proved effective, cutting off vital military and civilian 物资供应, although this 封锁 violated generally accepted international 法 codified by several international 协定 of the past two 世纪. 英国 mined international 水域 to prevent any 船只 from entering entire 海域 of 海域, causing 威胁 to even neutral 船只. Since there was limited 响应 to this 战略, 德国 expected a similar 响应 to its unrestricted 潜艇 战.","Soon after the 敌对行动爆发 of 敌对行动爆发, 英国 initiated a naval 敌对行动爆发 of 德国. The 他们切断了生死攸关的军事和民用物资供应 proved effective, cutting off vital military and civilian 他们切断了生死攸关的军事和民用物资供应, although this 他们切断了生死攸关的军事和民用物资供应 violated generally accepted international 他们切断了生死攸关的军事和民用物资供应 codified by several international 他们切断了生死攸关的军事和民用物资供应 of the past two 他们切断了生死攸关的军事和民用物资供应. 英国 mined international 英国在国际水域布雷, 防止任何船只进入整片海域, 甚至对中立国船只也构成威胁 to prevent any 英国在国际水域布雷, 防止任何船只进入整片海域, 甚至对中立国船只也构成威胁 from entering entire 英国在国际水域布雷, 防止任何船只进入整片海域, 甚至对中立国船只也构成威胁 of 英国在国际水域布雷, 防止任何船只进入整片海域, 甚至对中立国船只也构成威胁, causing 英国在国际水域布雷, 防止任何船只进入整片海域, 甚至对中立国船只也构成威胁 to even neutral 英国在国际水域布雷, 防止任何船只进入整片海域, 甚至对中立国船只也构成威胁. Since there was limited 因为对这一战略的响应有限, 德国期望其无限制潜艇战也能有类似的响应 to this 因为对这一战略的响应有限, 德国期望其无限制潜艇战也能有类似的响应, 德国 expected a similar 因为对这一战略的响应有限, 德国期望其无限制潜艇战也能有类似的响应 to its unrestricted 因为对这一战略的响应有限, 德国期望其无限制潜艇战也能有类似的响应."
60,"Across the 美国 的各个地区，约有 40 万例多发性硬化症 (MS) 病例，这一疾病已经成为中青年的主要神经系统疾病。 多发性硬化 is a 疾病 that affects the central nervous 系统, which is made up of the 脑, the spinal 脊髓 and the optic 视神经. 研究 has found that 女性 are two 倍 more likely to have MS then 男性.","Across 在美国的各个地区，约有 400,000 known 万例多发性硬化症 (MS), leaving it as the leading neurological 多发性硬化是一种影响中枢神经系统（由脑、脊髓和视神经组成）的疾病。 MS 是 a 多发性硬化是一种影响中枢神经系统（由脑、脊髓和视神经组成）的疾病。 that affects the central nervous 多发性硬化是一种影响中枢神经系统（由脑、脊髓和视神经组成）的疾病。, which is made up of the 脑, the spinal 脊髓 and the optic 视神经。 研究发现，女性 患多发性硬化症 (MS) 的几率是男性 的两倍。"
61,"The 研究 found that 抑郁, 恐惧 and 把病情灾难化的情绪 mediated the 关系 between 疼痛 and 残疾 in lower 腰 疼痛 患者. Only the 影响 of 杞人忧天思维, not 抑郁 and 恐惧 was conditional of regular weekly structured 体育锻炼 sessions. Those participating in regular 训练 required more 支持 in 方面 of negative 感知 of 疼痛 distinguishing the 区别 of chronic 疼痛 and 不适感 感 from normal physical 运动.",The 研究发现，抑郁、恐惧以及把病情灾难化的情绪，在腰疼患者的疼痛和残疾中起到了中介作用。 found that 研究发现，抑郁、恐惧以及把病情灾难化的情绪，在腰疼患者的疼痛和残疾中起到了中介作用。 mediated the 研究发现，抑郁、恐惧以及把病情灾难化的情绪，在腰疼患者的疼痛和残疾中起到了中介作用。 between 研究发现，抑郁、恐惧以及把病情灾难化的情绪，在腰疼患者的疼痛和残疾中起到了中介作用。 and 研究发现，抑郁、恐惧以及把病情灾难化的情绪，在腰疼患者的疼痛和残疾中起到了中介作用。 in lower 研究发现，抑郁、恐惧以及把病情灾难化的情绪，在腰疼患者的疼痛和残疾中起到了中介作用。 研究发现，抑郁、恐惧以及把病情灾难化的情绪，在腰疼患者的疼痛和残疾中起到了中介作用。 只有杞人忧天思维的影响，而不是沮丧和恐惧的影响，才能有条件地每周定期进行结构性体育锻炼。 Only the 只有杞人忧天思维的影响，而不是沮丧和恐惧的影响，才能有条件地每周定期进行结构性体育锻炼。 of 只有杞人忧天思维的影响，而不是沮丧和恐惧的影响，才能有条件地每周定期进行结构性体育锻炼。 not 只有杞人忧天思维的影响，而不是沮丧和恐惧的影响，才能有条件地每周定期进行结构性体育锻炼。 and 只有杞人忧天思维的影响，而不是沮丧和恐惧的影响，才能有条件地每周定期进行结构性体育锻炼。 was conditional of regular weekly structured 体育锻炼。 Those participating in regular 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 required more 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 in 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 of negative 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 distinguishing the 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 of chronic 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 and 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。 from normal physical 参与定期训练的人在对疼痛的被动感知方面需要更多支持，以帮助他们区分慢性疼痛和不适感与正常身体运动的区别。
62,"The modern 击剑运动 is played at many 级别, from 大学学生 learning at a 大学 to professional and Olympic 竞技. The 运动 is primarily played in a 对决 形式, one 击剑手 dueling another.","The modern 运动 of 击剑 is played at many 级别, from 学生 learning at a 大学 to professional and Olympic 竞技. The 运动 is primarily played in a 对决 形式, one 击剑手 dueling another."
63,"Internal 中毒 may not be immediately apparent. 症状, such as 呕吐 are sufficiently general that an immediate 诊断 cannot be made. The best 指示物 of internal poisoning may be the 现场 of an open 容器 of 药物 or toxic 家用 化学品. Check the 标签 for specific first 急救 指引 for that specific 毒药.",Internal 体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。 体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。，such as 呕吐等症状十分普遍，因此不能立即作出诊断。 are sufficiently general that an immediate 体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。 cannot be made. The best 摄入毒物的最有力指示物可能是现场被打开的容器，里面装有药物或家用有毒化学品。 of internal 体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。 may be the 摄入毒物的最有力指示物可能是现场被打开的容器，里面装有药物或家用有毒化学品。 of an open 摄入毒物的最有力指示物可能是现场被打开的容器，里面装有药物或家用有毒化学品。，里面装有药物或家用有毒化学品。 or toxic 家用有毒化学品。 Check the 查看毒药上的标签，获得具体急救指引。 for specific first 查看毒药上的标签，获得具体急救指引。 for that specific 体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。
64,"To Check the 受害者, you must first survey the 现场 to ensure your 安全. You need to notice the 受害者's 姿势 as you approach him or her and any automatic red 危险信号. If you get hurt trying to help, you may only serve to make 事情 worse.","To Check the 受害者, you must first survey the 现场 to ensure your 安全. You need to notice the 受害者's 姿势 as you approach him or her and any automatic 危险信号. If you get hurt trying to help, you may only serve to make 事情 worse."
65,"To Check the 受害者, you must first survey the 现场 to ensure your 安全. You need to notice the 受害者's 姿势 as you approach him or her and any automatic 危险信号. If you get hurt trying to help, you may only serve to make 事情 worse.","To Check the 受害者, you must first survey the 现场 to ensure your 安全. You need to notice the 受害者's 姿势 as you approach him or her and any automatic 危险信号. If you get hurt trying to help, you may only serve to make 事情 worse."
66,"There are a 许多 of social and political 影响 such as the 使用 of 度量单位 系统, a 转变 from 专制 to 共和制, 民族主义 and the 相信 the 国家 belongs to the 人民 not to one sole 统治者. Also after the 革命 官职 were open to all male 申请 allowing the most ambitious and successful to succeed. Same goes for the 军队 because instead of 军衔 being based on 等级 they were now based on 才干. The 法国 Revolution also inspired many other repressed 工人阶级 people of other country's to began their own 革命.",还有许多社会和政治影响，例如度量单位的使用、从专制到共和制的转变、民族主义、相信国家不属于唯一的统治者而是属于人民。 此外，在革命之后，官职面向全体男性开放申请，这使得最有抱负、最成功之人有机会飞黄腾达。 军队亦然，因为军衔的高低不再基于等级，而是基于才干。 法国大革命也鼓舞了许多其他国家被压迫的工人阶级，开始他们自己的革命。
67,"There are a 许多 of social and political 影响 such as the 使用 of 度量单位 系统, a 转变 from 专制 to 共和制, 民族主义 and the 相信 the 国家 belongs to the 人民 not to one sole 统治者. Also after the 革命 官职 were open to all male 申请 allowing the most ambitious and successful to succeed. Same goes for the 军队 because instead of 军衔 being based on 等级 they were now based on 才干. The 法国 Revolution also inspired many other repressed 工人阶级 people of other country's to began their own 革命.",还有许多社会和政治影响，例如度量单位的使用、从专制到共和制的转变、民族主义、相信国家不属于唯一的统治者而是属于人民。 此外，在革命之后，官职面向全体男性开放申请，这使得最有抱负、最成功之人有机会飞黄腾达。 军队亦然，因为军衔的高低不再基于等级，而是基于才干。 法国大革命也鼓舞了许多其他国家被压迫的工人阶级，开始他们自己的革命。
68,"每个人 participates in 社会 and uses 交通 系统. Almost 每个人 complains about 交通 系统. In developed 国家 you seldom hear similar 程度 of 投诉 about 水质 or 桥梁 falling down. Why do 交通 系统 engender such complaints, why do they fail on a daily 基础? Are 交通 工程师 just incompetent? Or is 有更根本的原因 more fundamental going on?",每个人都是社会的一份子，都会使用交通系统。而几乎每个人都对交通系统有怨言。 在发达国家，你甚少会听到关于水质或桥梁倒塌类似程度的投诉。 为什么交通系统会引起这样的投诉，为什么它们每天都会出故障？是交通工程师不称职吗？或者是有更根本的原因？
69,"每个人 participates in 社会 and uses 交通 系统. Almost 每个人 complains about 交通 系统. In developed 国家 you seldom hear similar 程度 of 投诉 about 水 质量 or 桥梁 falling down. Why do 交通 系统 engender such complaints, why do they fail on a daily 基础? Are 交通 工程师 just incompetent? Or is 有更根本的原因 fundamental going on?",每个人都是社会的一份子，都会使用交通系统。而几乎每个人都对交通系统有怨言。 在发达国家，你甚少会听到关于水质或桥梁倒塌类似程度的投诉。 为什么交通系统会引起这样的投诉，为什么它们每天都会出故障？是交通工程师不称职吗？或者是有更根本的原因？
70,"交通流量 is the 研究 of the 运动 of individual 驾驶员 and 车辆 between two 点 and the 相互作用 they make with one another. Unfortunately, studying 车流 is difficult because 驾驶员 行为 cannot be predicted with one-hundred 百分之百 确定的预测. Fortunately, 司机 tend to 行为 within a reasonably consistent 范围; thus, traffic 流量 tend to have some reasonable 一致性 and can be roughly represented 数学方式. To better represent 交通流量, 关系 have been established between the three main 特征: (1) 流量, (2) 密度, and (3) 速度. These 关系 help in 规划, 设计, and 运营 of 道路 设施.",交通流量研究的是驾驶员和车辆在两点之间的运动，以及它们之间的相互作用。遗憾的是，研究车流很困难，因为不能对驾驶员的行为进行百分之百确定的预测。幸运的是，司机的行为往往在一个合理的一致性范围内；因此，交通流量往往具有一定的合理一致性，可以粗略地用数学方式表示。为了更好地表示交通流量，在以下三个主要特征之间建立了关系：(1) 流量、(2) 密度和 (3) 速度。 这些关系对道路设施的规划、设计和运营有帮助。
71,"交通流量 is the 研究 of the 运动 of individual 驾驶员 and 车辆 between two 点 and the 相互作用 they make with one another. Unfortunately, studying 车流 is difficult because 驾驶员 行为 cannot be predicted with one-hundred 百分之百 确定的预测. Fortunately, 司机 tend to behave within a reasonably consistent 范围; thus, traffic 流量 tend to have some reasonable 一致性 and can be roughly represented mathematically. To better represent 交通流量, 关系 have been established between the three main 特征: (1) 流量, (2) 密度, and (3) 速度. These 关系 help in 规划, 设计, and 运营 of 道路 facilities.",交通流量研究的是驾驶员和车辆在两点之间的运动，以及它们之间的相互作用。 遗憾的是，研究车流很困难，因为不能对驾驶员的行为进行百分之百确定的预测。 幸运的是，司机的行为往往在一个合理的一致性范围内；因此，交通流量往往具有一定的合理一致性，可以粗略地用数学方式表示。 为了更好地表示交通流量，在以下三个主要特征之间建立了关系：(1) 流量、(2) 密度和 (3) 速度。 这些关系对道路设施的规划、设计和运营有帮助。
72,The 赫希及崔斯（Hershey and Chase）的实验，是说明 DNA was a genetic 是遗传物质的主要迹象依据之一。 赫尔希和蔡斯利用噬菌体或病毒，将他们自己的 DNA 植入到细菌之中。 They did two 实验 marking either the DNA in the 噬菌体 with a radioactive 磷 or the 蛋白质 of the 噬菌体 with radioactive 硫.,The 赫希及崔斯（Hershey and Chase）的实验，是说明 and Chase）的实验，是说明 DNA 是遗传物质的主要迹象依据之一。 赫尔希和蔡斯利用噬菌体或病毒，将他们自己的 DNA 植入到细菌之中。 They did two 他们做了两个实验，一个是用放射性磷标记噬菌体的 DNA，一个是用放射性硫标记噬菌体的 蛋白质。
73,"突变 can have a 各种各样 of different 影响 depending on the 类型 of 突变, the 重要性 of the 遗传物质 affected and whether the 细胞 affected are 生殖系细胞. Only 突变 in 生殖细胞 can be passed on to 孩子, while 突变 elsewhere can cause 细胞死亡 or 癌症.",突变会产生各种各样不同的影响，这取决于突变的类型、受影响遗传物质的重要性以及受影响的细胞是否为生殖系细胞。只有生殖细胞的突变才会遗传给孩子，而其他细胞的突变则会导致细胞死亡或癌症。
74,"突变 can have a 各种各样 of different 影响 depending on the 类型 of 突变, the 重要性 of the 遗传物质 affected and whether the 细胞 affected are 生殖系细胞. Only 突变 in 生殖细胞 can be passed on to 孩子, while 突变 elsewhere can cause 细胞死亡 or 癌症.",突变会产生各种各样不同的影响，这取决于突变的类型、受影响遗传物质的重要性以及受影响的细胞是否为生殖系细胞。 只有生殖细胞的突变才会遗传给孩子，而其他细胞的突变则会导致细胞死亡或癌症。
75,"山羊 seem to have been first domesticated roughly 万年 ago in the 扎格罗斯山脉 of 伊朗. Ancient 文明 and 部落 began to keep them for easy 食用和使用 to 奶, 毛, 肉, and 皮. Domestic 山羊 were generally kept in 成群 that wandered on 山上 or other 牧区, often tended by 牧山羊人 who were frequently 儿童 or 青少年, similar to the more widely known 牧羊人. These 放牧方法 of 放牧 are still used 至今.",山羊似乎是万年前左右在伊朗的扎格罗斯山脉首次被驯养的。古代文明和部落开始驯养它们，食用和使用它们的奶、肉、毛和皮。家山羊通常被成群放牧在山上或其他牧区，它们通常由牧山羊人（大多为儿童或青少年）照管，牧山羊人与更广为人知的牧羊人类似。这些放牧方法至今仍在使用。
76,"高尔夫 is a 运动 in which 玩家 use 球杆 to hit 球 into 洞. Eighteen 洞 are played during a regular 比赛, with 球员 usually starting on the first 洞 on the 球场 and finishing on the 第十八洞. The 选手 who takes the fewest 击球次数, or 挥棒次数 of the 球杆, to complete the 球场 获胜. The 比赛 is played on 草地, and the 草 around the 洞 is mown shorter and called the 果岭.","高尔夫 is a 高尔夫是一项玩家用球杆将球击入洞中的运动。 in which 高尔夫是一项玩家用球杆将球击入洞中的运动。 use 高尔夫是一项玩家用球杆将球击入洞中的运动。 to hit 高尔夫是一项玩家用球杆将球击入洞中的运动。 into 高尔夫是一项玩家用球杆将球击入洞中的运动。. 常规比赛一轮要打十八洞，球员通常从球场的第一洞开始，到第十八洞结束。 The 高尔夫是一项玩家用球杆将球击入洞中的运动。 who takes the fewest 以最少击球次数或挥棒次数完成比赛的选手获胜。, or 以最少击球次数或挥棒次数完成比赛的选手获胜。 of the 高尔夫是一项玩家用球杆将球击入洞中的运动。, to complete the 以最少击球次数或挥棒次数完成比赛的选手获胜。 以最少击球次数或挥棒次数完成比赛的选手获胜。. The 高尔夫是一项玩家用球杆将球击入洞中的运动。 is played on 比赛是在草地上进行的，洞周围的草被修剪得更短，被称为果岭。, and the 比赛是在草地上进行的，洞周围的草被修剪得更短，被称为果岭。 around the 高尔夫是一项玩家用球杆将球击入洞中的运动。 is mown shorter and called the 以最少击球次数或挥棒次数完成比赛的选手获胜。."
77,"高尔夫 is a 运动 in which 玩家 use 球杆 to hit 球 into 洞. Eighteen 洞 are played during a regular 比赛, with 球员 usually starting on the first 洞 on the 球场 and finishing on the 第十八洞. The 选手 who takes the fewest 击球次数, or 挥棒次数 of the 球杆, to complete the 球场 获胜. The 比赛 is played on 草地, and the 草 around the 洞 is mown shorter and called the 果岭.","高尔夫 is a 高尔夫是一项玩家用球杆将球击入洞中的运动。 in which 高尔夫是一项玩家用球杆将球击入洞中的运动。 use 高尔夫是一项玩家用球杆将球击入洞中的运动。 to hit 高尔夫是一项玩家用球杆将球击入洞中的运动。 into 高尔夫是一项玩家用球杆将球击入洞中的运动。. 常规比赛一轮要打十八洞，球员通常从球场的第一洞开始，到第十八洞结束。 The 高尔夫是一项玩家用球杆将球击入洞中的运动。 who takes the fewest 以最少击球次数或挥棒次数完成比赛的选手获胜。, or 以最少击球次数或挥棒次数完成比赛的选手获胜。 of the 高尔夫是一项玩家用球杆将球击入洞中的运动。, to complete the 以最少击球次数或挥棒次数完成比赛的选手获胜。 以最少击球次数或挥棒次数完成比赛的选手获胜。. 比赛是在草地上进行的，洞周围的草被修剪得更短，被称为果岭。"
78,"科学's main 目的 is to figure out the 世界 works through the scientific 方法. This 方法 in 实际上 guides most scientific 研究. It isn't alone though, 实验, and an 实验 is a 试验 that is used to eliminate one or more of the possible 假设, asking questions, and making 观察 also guide scientific 研究.","科学’s main 目的是 to figure out the 方式 the 世界 works through the 科学 方法. This 方法 in 事实 guides most 科学 研究. It isn’t alone though, 实验, and an 实验 is a 测试 that is used to eliminate one or more of the possible 假设, asking questions, and making 观察 also guide 科学 研究."
79,"科学's main 目的 is to figure out the 世界 works through the scientific 方法. This 方法 in 实际上 guides most scientific 研究. It isn't alone though, 实验, and an 实验 is a 试验 that is used to eliminate one or more of the possible 假设, asking questions, and making 观察 also guide scientific 研究.","科学’s main 目的是 to figure out the 方式 the 世界 works through the 科学 方法. This 方法 in 事实 guides most 科学 研究. It isn’t alone though, 实验, and an 实验 is a 测试 that is used to eliminate one or more of the possible 假设, asking questions, and making 观察 also guide 科学 研究."
80,"龙卷风 strike a small 区域 compared to other violent 风暴, but they can destroy 一切 in their 途经. 龙卷风 uproot 树木, 撕 木板 from 建筑物, and fling 汽车 up into the 天空. The most violent two 百分之二 of 龙卷风 last more than three 小时. These 怪物 storms have 风速 up to 480 公里（133 m/s; 300 mph）.","龙卷风 strike a small 区域 compared to other violent 风暴, but they can destroy 一切 in their path. 龙卷风 uproot 树木, 撕 木板 from 建筑物, and fling 汽车 up into the 天空. The most violent two 百分之 of 龙卷风 last more than three 小时. These 怪物 风暴 have 风速 up to 480 公里 (133 m/s; 300 mph)."
81,"龙卷风 strike a small 区域 compared to other violent 风暴, but they can destroy 一切 in their 途经. 龙卷风 uproot 树木, 撕 木板 from 建筑物, and fling 汽车 up into the 天空. The most violent two 百分之二 of 龙卷风 last more than three 小时. These 怪物 storms have 风速 up to 480 公里（133 m/s; 300 mph）.",与其他猛烈的风暴相比，龙卷风袭击的区域较小，但可以摧毁途经的一切。龙卷风能将树木连根拔起，将建筑物上的木板撕下，把汽车抛向天空。龙卷风中的百分之二最为猛烈，能持续肆虐三小时以上。这些怪物般的风暴，风速高达每小时 480 公里（133 m/s; 300 mph）。
82,"人类 have been making and using 放大镜 for 放大 for 几千年 and 几千年 of 年. However, the first true 望远镜 were made in 欧洲 in the late 16th 世纪. These 望远镜 used a 组合 of two 透镜 to make distant 物体 appear both nearer and larger.","人类 have been making and using 透镜 for 放大 for 几千 and 几千 of 年. However, the first true 望远镜 were made in 欧洲 in the late 16 世纪. These 望远镜 used a 组合 of two 透镜 to make distant 物体 appear both nearer and larger."
83,"人类 have been making and using 放大镜 for 放大 for 几千年 and 几千年 of 年. However, the first true 望远镜 were made in 欧洲 in the late 16th 世纪. These 望远镜 used a 组合 of two 透镜 to make distant 物体 appear both nearer and larger.","人类 have been making and using 透镜 for 放大 for 几千 and 几千 of 年. However, the first true 望远镜 were made in 欧洲 in the late 16 世纪. These 望远镜 used a 组合 of two 透镜 to make distant 物体 appear both nearer and larger."
84,"穆罕默德 was deeply interested in 事 beyond this mundane 生活. He used to frequent a 山洞 that became known as ""希拉"" on the 山 of ""努尔"" (光明) for 冥想. he 山洞 itself, which survived the 时间, gives a very vivid 形象 of 穆罕默德's spiritual 意向. Resting on the 山顶 of one of the 群山 north of 麦加, the 山洞 is completely isolated from the rest of the 世界. In 事实, it is not easy to find at all even if one knew it existed. Once inside the 山洞, it is a total 隔绝. 什么 can be seen other than the clear, beautiful 天空 above and the many surrounding 群山. Very little of this 世界 can be seen or heard from inside the 山洞.",穆罕默德对尘世生活之外的事十分感兴趣。他以前经常到“努尔”（光明）山上一个叫做”希拉“的山洞里去冥想。 该洞穴本身，不仅经受住时间考验而保留下来，还为穆罕默德的灵性意向带来极其生动的形象。 该洞穴坐落在麦加 (Mecca) 北部的一座山顶上，与外界完全隔绝。 事实上，即使知道它的存在，也不容易找到。一旦进入洞穴，就完全与世隔绝了。 除了清澈美丽的天空和周围的群山，什么也看不见。在洞穴中，几乎看不到也听不到外界的景象和声音。
85,"货车道 were built in 英国 as early as the 16 世纪. Although 货车道 merely consisted of parallel 木板 of 木, they allowed 马 pulling them to achieve greater 速度 and pull larger 货 than on the slightly more rough 道路 of the 日. 轨枕 were introduced fairly early to hold the 铁轨 in 位置. Gradually, however, it was realised that 铁轨 would be more efficient if they had a 铁片 of 铁 on the 顶部. This became common 做法, but the 铁 caused more 磨损 on the wooden 轮子 of the 马车. Eventually, wooden 轮子 were replaced by 铁轮. In 1767, the first full-铁轨 were introduced.","货车道 were built in 英国早在 16 世纪就修建了货车道。 虽然 货车道 merely consisted of parallel 木板 of 木, they allowed 马拉轨道车 pulling them to achieve greater 跑得更快 and 拉得更多 than on the slightly more rough 道路 of the 略显坎坷的道路而言. 轨枕 were introduced fairly early to hold the 铁轨 in 固定铁轨. Gradually, however, it was realised that 铁轨 would be more efficient if they had a stip of 铁 on the top. This became common 普遍做法, but the 铁 caused more 磨损 on the 木制的 轮子 of the 马车. Eventually, 木轮 were replaced by 铁轮. In 1767 年，第一条全铁轨道问世."
86,"货车道 were built in 英国 as early as the 16th 世纪. Although 马拉轨道车 merely consisted of parallel 木板 of 木, they allowed 马 pulling them to achieve greater 速度 and pull larger 货 than on the slightly more rough 道路 of the 当时. 轨枕 were introduced fairly early to hold the 铁轨 in 位置. Gradually, however, it was realised that 铁轨 would be more efficient if they had a 铁片 of 铁 on the 顶部. This became common 做法, but the 铁 caused more 磨损 on the wooden 轮子 of the 货车. Eventually, wooden 轮子 were replaced by 铁轮. In 1767, the first full-铁轨 were introduced.","货车道 were built in 英国早在 16 世纪就修建了货车道。 Although 货车道 merely consisted of parallel 木板, they allowed 马拉轨道车 pulling them to achieve greater 跑得更快 and 拉得更多 than on the slightly more rough 道路 of the 略显坎坷的道路而言。 轨枕 were introduced fairly early to hold the 铁轨 in 固定铁轨。但是, however, it was realised that 铁轨 would be more efficient if they had a stip of 铁 on the top. This became common 普遍做法, but the 铁 caused more 磨损 on the 木制的 轮子 of the 马车. Eventually, 木轮 were replaced by 铁轮. In 1767 年, the 第一条全铁轨道 were 问世。"
87,"浪漫主义 had a large 元素 of cultural 决定论, drawn from 作家 such as 歌德, 费希特, and 施莱格尔. In the 背景 of 浪漫主义, the 地理 molded 个体, and over 时间 习俗 and 文化 related to that 地理 arose, and these, being in 和谐 with the 地方 of the 社会, were better than arbitrarily imposed 法律.",浪漫主义具有很强的文化决定论色彩。这源于歌德、费希特和施莱格尔等作家。 在浪漫主义的背景下，地理塑造了个体，随着时间的推移，与地理相关的习俗和文化出现了，这些习俗文化因为与社会所处的地方和谐相融，要比任意强加的法律好得多。
